Mes_referencia,Cargo,Estado_civil,Homens,Mulheres,Media_idade,Mais_velho,Mais_novo,Primeiro_contratado
2021-12,Coord Suporte Operacional,Uniao estavel,1,0,45.0,45,45,2021-11-11
2021-2,Coord Suporte Operacional,Casado,1,0,60.0,60,60,2020-08-20
2021-3,Coord Suporte Operacional,Casado,1,0,60.0,60,60,2020-08-20
2021-4,Coord Suporte Operacional,Casado,1,0,60.0,60,60,2020-08-20
2021-5,Coord Suporte Operacional,Casado,1,0,60.0,60,60,2020-08-20
2021-6,Coord Suporte Operacional,Casado,1,0,60.0,60,60,2020-08-20
2021-7,Coord Suporte Operacional,Casado,1,0,60.0,60,60,2020-08-20
2021-8,Coord Suporte Operacional,Casado,1,0,60.0,60,60,2020-08-20
2022-1,Coord Suporte Operacional,Uniao estavel,1,0,45.0,45,45,2021-11-11
2022-10,Coord Suporte Supply,Casado,0,1,50.0,50,50,2019-04-16
2022-11,Coord Suporte Supply,Casado,0,1,50.0,50,50,2019-04-16
2022-12,Coord Suporte Supply,Casado,0,1,50.0,50,50,2019-04-16
2022-1,Coord Suporte Tecnico,Uniao estavel,1,0,39.0,39,39,2019-11-19
2022-10,Coord Suporte Tecnico,Uniao estavel,1,0,39.0,39,39,2019-11-19
2022-10,Coord Suporte Tecnico,Casado,1,0,39.0,39,39,2019-04-02
2022-11,Coord Suporte Tecnico,Casado,1,0,39.0,39,39,2019-04-02
2022-11,Coord Suporte Tecnico,Uniao estavel,1,0,39.0,39,39,2019-11-19
2022-12,Coord Suporte Tecnico,Uniao estavel,1,0,39.0,39,39,2019-11-19
2022-2,Coord Suporte Tecnico,Casado,1,0,39.0,39,39,2019-04-02
2022-3,Coord Suporte Tecnico,Casado,1,0,39.0,39,39,2019-04-02
2022-3,Coord Suporte Tecnico,Uniao estavel,1,0,39.0,39,39,2019-11-19
2022-4,Coord Suporte Tecnico,Uniao estavel,1,0,39.0,39,39,2019-11-19
2022-4,Coord Suporte Tecnico,Casado,1,0,39.0,39,39,2019-04-02
2022-5,Coord Suporte Tecnico,Casado,1,0,39.0,39,39,2019-04-02
2022-5,Coord Suporte Tecnico,Uniao estavel,1,0,39.0,39,39,2019-11-19
2022-6,Coord Suporte Tecnico,Casado,1,0,39.0,39,39,2019-04-02
2022-6,Coord Suporte Tecnico,Uniao estavel,1,0,39.0,39,39,2019-11-19
2022-7,Coord Suporte Tecnico,Uniao estavel,1,0,39.0,39,39,2019-11-19
2022-7,Coord Suporte Tecnico,Casado,1,0,39.0,39,39,2019-04-02
2022-8,Coord Suporte Tecnico,Uniao estavel,1,0,39.0,39,39,2019-11-19
2022-8,Coord Suporte Tecnico,Casado,1,0,39.0,39,39,2019-04-02
2022-9,Coord Suporte Tecnico,Casado,1,0,39.0,39,39,2019-04-02
2022-9,Coord Suporte Tecnico,Uniao estavel,1,0,39.0,39,39,2019-11-19
2021-1,Coord Tesour E Contas Receber,Casado,1,0,45.0,45,45,2003-07-08
2021-10,Coord Tesour E Contas Receber,Casado,1,0,45.0,45,45,2003-07-08
2021-11,Coord Tesour E Contas Receber,Casado,1,0,45.0,45,45,2003-07-08
2021-12,Coord Tesour E Contas Receber,Casado,1,0,45.0,45,45,2003-07-08
2021-2,Coord Tesour E Contas Receber,Casado,1,0,45.0,45,45,2003-07-08
2021-3,Coord Tesour E Contas Receber,Casado,1,0,45.0,45,45,2003-07-08
2021-4,Coord Tesour E Contas Receber,Casado,1,0,45.0,45,45,2003-07-08
2021-5,Coord Tesour E Contas Receber,Casado,1,0,45.0,45,45,2003-07-08
2021-6,Coord Tesour E Contas Receber,Casado,1,0,45.0,45,45,2003-07-08
2021-7,Coord Tesour E Contas Receber,Casado,1,0,45.0,45,45,2003-07-08
2021-8,Coord Tesour E Contas Receber,Casado,1,0,45.0,45,45,2003-07-08
2021-9,Coord Tesour E Contas Receber,Casado,1,0,45.0,45,45,2003-07-08
2022-1,Coord Tesour E Contas Receber,Casado,1,0,45.0,45,45,2003-07-08
2022-10,Coord Tesour E Contas Receber,Casado,1,0,38.0,38,38,2017-03-03
2022-11,Coord Tesour E Contas Receber,Casado,1,0,38.0,38,38,2017-03-03
2022-12,Coord Tesour E Contas Receber,Casado,1,0,38.0,38,38,2017-03-03
2022-2,Coord Tesour E Contas Receber,Casado,1,0,38.0,38,38,2017-03-03
2022-3,Coord Tesour E Contas Receber,Casado,1,0,38.0,38,38,2017-03-03
2022-4,Coord Tesour E Contas Receber,Casado,1,0,38.0,38,38,2017-03-03
2022-5,Coord Tesour E Contas Receber,Casado,1,0,38.0,38,38,2017-03-03
2022-6,Coord Tesour E Contas Receber,Casado,1,0,38.0,38,38,2017-03-03
2022-7,Coord Tesour E Contas Receber,Casado,1,0,38.0,38,38,2017-03-03
2022-8,Coord Tesour E Contas Receber,Casado,1,0,38.0,38,38,2017-03-03
2022-9,Coord Tesour E Contas Receber,Casado,1,0,38.0,38,38,2017-03-03
2021-1,Coord Tesouraria,Solteiro,0,1,45.0,45,45,2003-04-14
2021-10,Coord Tesouraria,Solteiro,0,1,45.0,45,45,2003-04-14
2021-11,Coord Tesouraria,Casado,0,1,45.0,45,45,2003-04-14
2021-12,Coord Tesouraria,Casado,0,1,45.0,45,45,2003-04-14
2021-2,Coord Tesouraria,Casado,0,1,45.0,45,45,2003-04-14
2021-3,Coord Tesouraria,Casado,0,1,45.0,45,45,2003-04-14
2021-4,Coord Tesouraria,Casado,0,1,45.0,45,45,2003-04-14
2021-5,Coord Tesouraria,Solteiro,0,1,45.0,45,45,2003-04-14
2021-6,Coord Tesouraria,Casado,0,1,45.0,45,45,2003-04-14
2021-7,Coord Tesouraria,Casado,0,1,45.0,45,45,2003-04-14
2021-8,Coord Tesouraria,Solteiro,0,1,45.0,45,45,2003-04-14
2021-9,Coord Tesouraria,Casado,0,1,45.0,45,45,2003-04-14
2022-1,Coord Tesouraria,Solteiro,0,1,45.0,45,45,2003-04-14
2022-10,Coord Tesouraria,Solteiro,0,1,45.0,45,45,2003-04-14
2022-11,Coord Tesouraria,Solteiro,0,1,45.0,45,45,2003-04-14
2022-12,Coord Tesouraria,Solteiro,0,1,45.0,45,45,2003-04-14
2022-2,Coord Tesouraria,Casado,0,1,45.0,45,45,2003-04-14
2022-3,Coord Tesouraria,Solteiro,0,1,45.0,45,45,2003-04-14
2022-4,Coord Tesouraria,Solteiro,0,1,45.0,45,45,2003-04-14
2022-5,Coord Tesouraria,Solteiro,0,1,45.0,45,45,2003-04-14
2022-6,Coord Tesouraria,Solteiro,0,1,45.0,45,45,2003-04-14
2022-7,Coord Tesouraria,Solteiro,0,1,45.0,45,45,2003-04-14
2022-8,Coord Tesouraria,Solteiro,0,1,45.0,45,45,2003-04-14
2022-9,Coord Tesouraria,Solteiro,0,1,45.0,45,45,2003-04-14
2021-1,Coord Teste Software,Casado,0,1,48.0,48,48,2010-05-17
2021-10,Coord Teste Software,Casado,0,1,48.0,48,48,2010-05-17
2021-11,Coord Teste Software,Casado,0,1,48.0,48,48,2010-05-17
2021-12,Coord Teste Software,Casado,0,1,48.0,48,48,2010-05-17
2021-2,Coord Teste Software,Casado,0,1,48.0,48,48,2010-05-17
2021-3,Coord Teste Software,Casado,0,1,48.0,48,48,2010-05-17
2021-4,Coord Teste Software,Casado,0,1,48.0,48,48,2010-05-17
2021-5,Coord Teste Software,Casado,0,1,48.0,48,48,2010-05-17
2021-6,Coord Teste Software,Casado,0,1,48.0,48,48,2010-05-17
2021-7,Coord Teste Software,Casado,0,1,48.0,48,48,2010-05-17
2021-8,Coord Teste Software,Casado,0,1,48.0,48,48,2010-05-17
2021-9,Coord Teste Software,Casado,0,1,48.0,48,48,2010-05-17
2022-1,Coord Teste Software,Casado,0,1,48.0,48,48,2010-05-17
2022-10,Coord Teste Software,Casado,0,1,48.0,48,48,2010-05-17
2022-11,Coord Teste Software,Casado,0,1,48.0,48,48,2010-05-17
2022-12,Coord Teste Software,Casado,0,1,48.0,48,48,2010-05-17
2022-2,Coord Teste Software,Casado,0,1,48.0,48,48,2010-05-17
2022-3,Coord Teste Software,Casado,0,1,48.0,48,48,2010-05-17
2022-4,Coord Teste Software,Casado,0,1,48.0,48,48,2010-05-17
2022-8,Coord Teste Software,Casado,0,1,48.0,48,48,2010-05-17
2022-9,Coord Teste Software,Casado,0,1,48.0,48,48,2010-05-17
2021-1,Coord Transmissao Adm,Solteiro,1,0,40.0,41,36,2005-08-03
2021-10,Coord Transmissao Adm,Casado,1,0,40.0,45,37,2011-03-21
2021-11,Coord Transmissao Adm,Casado,1,0,40.0,45,37,2011-03-21
2021-12,Coord Transmissao Adm,Casado,1,0,40.0,45,37,2011-03-21
2021-2,Coord Transmissao Adm,Solteiro,1,0,41.0,41,41,2005-08-03
2021-3,Coord Transmissao Adm,Casado,1,0,37.0,37,37,2011-03-21
2021-3,Coord Transmissao Adm,Solteiro,1,0,40.0,41,36,2005-08-03
2021-4,Coord Transmissao Adm,Casado,1,0,37.0,37,37,2011-03-21
2021-4,Coord Transmissao Adm,Solteiro,1,0,41.0,41,41,2005-08-03
2021-5,Coord Transmissao Adm,Casado,1,0,37.0,37,37,2011-03-21
2021-5,Coord Transmissao Adm,Solteiro,1,0,40.0,41,36,2005-08-03
2021-6,Coord Transmissao Adm,Casado,1,0,37.0,37,37,2011-03-21
2021-6,Coord Transmissao Adm,Solteiro,1,0,41.0,41,41,2005-08-03
2021-7,Coord Transmissao Adm,Casado,1,0,37.0,37,37,2011-03-21
2021-7,Coord Transmissao Adm,Solteiro,1,0,41.0,41,41,2005-08-03
2021-8,Coord Transmissao Adm,Casado,1,0,37.0,37,37,2011-03-21
2021-9,Coord Transmissao Adm,Casado,1,0,37.0,37,37,2011-03-21
2022-2,Coord Transmissao Adm,Casado,1,0,37.0,37,37,2011-03-21
2021-1,Coord Viagens,Casado,0,1,43.0,43,43,2017-03-03
2021-10,Coord Viagens,Casado,0,1,43.0,43,43,2017-03-03
2021-11,Coord Viagens,Casado,0,1,43.0,43,43,2017-03-03
2021-12,Coord Viagens,Casado,0,1,43.0,43,43,2017-03-03
2021-2,Coord Viagens,Casado,0,1,43.0,43,43,2017-03-03
2021-3,Coord Viagens,Casado,0,1,43.0,43,43,2017-03-03
2021-4,Coord Viagens,Casado,0,1,43.0,43,43,2017-03-03
2021-5,Coord Viagens,Casado,0,1,43.0,43,43,2017-03-03
2021-6,Coord Viagens,Casado,0,1,43.0,43,43,2017-03-03
2021-7,Coord Viagens,Casado,0,1,43.0,43,43,2017-03-03
2021-8,Coord Viagens,Casado,0,1,43.0,43,43,2017-03-03
2021-9,Coord Viagens,Casado,0,1,43.0,43,43,2017-03-03
2022-1,Coord Viagens,Casado,0,1,43.0,43,43,2017-03-03
2022-2,Coord Viagens,Casado,0,1,43.0,43,43,2017-03-03
2022-3,Coord Viagens,Casado,0,1,43.0,43,43,2017-03-03
2022-4,Coord Viagens,Casado,0,1,43.0,43,43,2017-03-03
2022-5,Coord Viagens,Casado,0,1,43.0,43,43,2017-03-03
2022-6,Coord Viagens,Casado,0,1,43.0,43,43,2017-03-03
2021-1,Dir Administrativo Financeiro,Casado,1,0,46.0,46,46,2019-07-02
2021-10,Dir Administrativo Financeiro,Casado,1,0,46.0,46,46,2019-07-02
2021-11,Dir Administrativo Financeiro,Casado,1,0,46.0,46,46,2019-07-02
2021-12,Dir Administrativo Financeiro,Casado,1,0,46.0,46,46,2019-07-02
2021-2,Dir Administrativo Financeiro,Casado,1,0,46.0,46,46,2019-07-02
2021-3,Dir Administrativo Financeiro,Casado,1,0,46.0,46,46,2019-07-02
2021-4,Dir Administrativo Financeiro,Casado,1,0,46.0,46,46,2019-07-02
2021-5,Dir Administrativo Financeiro,Casado,1,0,46.0,46,46,2019-07-02
2021-6,Dir Administrativo Financeiro,Casado,1,0,46.0,46,46,2019-07-02
2021-7,Dir Administrativo Financeiro,Casado,1,0,46.0,46,46,2019-07-02
2021-8,Dir Administrativo Financeiro,Casado,1,0,46.0,46,46,2019-07-02
2021-9,Dir Administrativo Financeiro,Casado,1,0,46.0,46,46,2019-07-02
2021-1,Dir Centro Serv Compartilhado,Casado,1,0,59.0,59,59,2017-03-01
2021-10,Dir Centro Serv Compartilhado,Casado,1,0,59.0,59,59,2017-03-01
2021-4,Dir Centro Serv Compartilhado,Casado,1,0,59.0,59,59,2017-03-01
2021-8,Dir Centro Serv Compartilhado,Casado,1,0,59.0,59,59,2017-03-01
2022-1,Dir Centro Serv Compartilhado,Uniao estavel,1,0,59.0,59,59,2017-03-01
2022-2,Dir Centro Serv Compartilhado,Casado,1,0,59.0,59,59,2017-03-01
2022-3,Dir Centro Serv Compartilhado,Uniao estavel,1,0,59.0,59,59,2017-03-01
2022-4,Dir Centro Serv Compartilhado,Uniao estavel,1,0,59.0,59,59,2017-03-01
2022-5,Dir Centro Serv Compartilhado,Uniao estavel,1,0,59.0,59,59,2017-03-01
2022-6,Dir Centro Serv Compartilhado,Uniao estavel,1,0,59.0,59,59,2017-03-01
2022-7,Dir Centro Serv Compartilhado,Uniao estavel,1,0,59.0,59,59,2017-03-01
2021-1,Dir Contab Trib Patrimonial,Casado,1,0,67.0,67,67,2013-05-01
2021-10,Dir Contab Trib Patrimonial,Casado,1,0,67.0,67,67,2013-05-01
2021-2,Dir Contab Trib Patrimonial,Casado,1,0,67.0,67,67,2013-05-01
2021-3,Dir Contab Trib Patrimonial,Casado,1,0,67.0,67,67,2013-05-01
2021-6,Dir Contab Trib Patrimonial,Casado,1,0,67.0,67,67,2013-05-01
2021-7,Dir Contab Trib Patrimonial,Casado,1,0,67.0,67,67,2013-05-01
2022-10,Dir Contab Trib Patrimonial,Casado,1,0,67.0,67,67,2013-05-01
2022-11,Dir Contab Trib Patrimonial,Casado,1,0,67.0,67,67,2013-05-01
2022-12,Dir Contab Trib Patrimonial,Casado,1,0,67.0,67,67,2013-05-01
2022-2,Dir Contab Trib Patrimonial,Casado,1,0,67.0,67,67,2013-05-01
2022-3,Dir Contab Trib Patrimonial,Casado,1,0,67.0,67,67,2013-05-01
2022-4,Dir Contab Trib Patrimonial,Casado,1,0,67.0,67,67,2013-05-01
2022-5,Dir Contab Trib Patrimonial,Casado,1,0,67.0,67,67,2013-05-01
2022-6,Dir Contab Trib Patrimonial,Casado,1,0,67.0,67,67,2013-05-01
2022-7,Dir Contab Trib Patrimonial,Casado,1,0,67.0,67,67,2013-05-01
2022-8,Dir Contab Trib Patrimonial,Casado,1,0,67.0,67,67,2013-05-01
2022-9,Dir Contab Trib Patrimonial,Casado,1,0,67.0,67,67,2013-05-01
2021-4,Dir Corporativo Juridico,Casado,0,1,51.0,51,51,2000-08-08
2021-5,Dir Corporativo Juridico,Casado,0,1,51.0,51,51,2000-08-08
2021-6,Dir Corporativo Juridico,Casado,0,1,51.0,51,51,2000-08-08
2022-1,Dir Corporativo Juridico,Casado,0,1,51.0,51,51,2000-08-08
2022-1,Dir Eng Operacoes,Casado,1,0,41.0,41,41,2021-06-08
2022-2,Dir Eng Operacoes,viuvo,1,0,41.0,41,41,2021-06-08
2021-2,Dir Engenharia,casado,1,0,65.0,65,65,1984-04-17
2021-5,Dir Engenharia,casado,1,0,65.0,65,65,1984-04-17
2021-6,Dir Engenharia,casado,1,0,65.0,65,65,1984-04-17
2022-2,Dir Financ Rel Investidores,Casado,1,0,63.0,63,63,2007-05-01
2021-4,Dir Gente,Solteiro,1,0,51.0,51,51,2014-06-02
2021-5,Dir Gente,Solteiro,1,0,51.0,51,51,2014-06-02
2021-6,Dir Gente,Solteiro,1,0,51.0,51,51,2014-06-02
2021-1,Dir Presidente,Casado,1,0,63.0,63,63,2014-09-01
2021-10,Dir Presidente,Casado,1,0,60.0,63,55,2014-09-01
2021-10,Dir Presidente,Solteiro,1,0,49.0,49,49,2020-09-21
2021-2,Dir Presidente,Casado,1,0,55.0,55,55,2018-11-01
2021-3,Dir Presidente,Solteiro,1,0,49.0,49,49,2020-09-21
2021-3,Dir Presidente,Casado,1,0,64.0,66,63,2014-09-01
2021-4,Dir Presidente,Casado,1,0,63.0,63,63,2014-09-01
2021-4,Dir Presidente,Solteiro,1,0,49.0,49,49,2020-09-21
2021-5,Dir Presidente,Casado,1,0,63.0,63,63,2014-09-01
2021-7,Dir Presidente,Casado,1,0,60.0,63,55,2014-09-01
2021-8,Dir Presidente,Casado,1,0,64.0,66,63,2014-09-01
2021-8,Dir Presidente,Solteiro,1,0,49.0,49,49,2020-09-21
2021-9,Dir Presidente,Casado,1,0,60.0,63,55,2014-09-01
2022-1,Dir Presidente,Casado,1,0,66.0,68,63,2014-09-01
2022-10,Dir Presidente,Casado,1,0,68.0,68,68,2015-11-03
2022-11,Dir Presidente,Casado,1,0,68.0,68,68,2015-11-03
2022-2,Dir Presidente,Casado,1,0,63.0,68,55,2014-09-01
2022-2,Dir Presidente,Solteiro,1,0,49.0,49,49,2020-09-21
2022-3,Dir Presidente,Casado,1,0,68.0,68,68,2015-11-03
2022-4,Dir Presidente,Casado,1,0,68.0,68,68,2015-11-03
2022-5,Dir Presidente,Casado,1,0,68.0,68,68,2015-11-03
2022-6,Dir Presidente,Casado,1,0,68.0,68,68,2015-11-03
2022-7,Dir Presidente,Casado,1,0,68.0,68,68,2015-11-03
2022-8,Dir Presidente,Casado,1,0,68.0,68,68,2015-11-03
2022-9,Dir Presidente,Casado,1,0,68.0,68,68,2015-11-03
2021-1,Dir Suprimentos Logistica,Casado,1,0,48.0,48,48,2018-05-22
2021-10,Dir Suprimentos Logistica,Casado,1,0,48.0,48,48,2018-05-22
2021-11,Dir Suprimentos Logistica,Casado,1,0,48.0,48,48,2018-05-22
2021-12,Dir Suprimentos Logistica,Casado,1,0,48.0,48,48,2018-05-22
2021-2,Dir Suprimentos Logistica,Casado,1,0,48.0,48,48,2018-05-22
2021-3,Dir Suprimentos Logistica,Casado,1,0,48.0,48,48,2018-05-22
2021-4,Dir Suprimentos Logistica,Casado,1,0,48.0,48,48,2018-05-22
2021-5,Dir Suprimentos Logistica,Casado,1,0,48.0,48,48,2018-05-22
2021-6,Dir Suprimentos Logistica,Casado,1,0,48.0,48,48,2018-05-22
2021-7,Dir Suprimentos Logistica,Casado,1,0,48.0,48,48,2018-05-22
2021-8,Dir Suprimentos Logistica,Casado,1,0,48.0,48,48,2018-05-22
2021-9,Dir Suprimentos Logistica,Casado,1,0,48.0,48,48,2018-05-22
2022-1,Dir Suprimentos Logistica,Casado,1,0,52.0,61,48,2018-05-22
2022-10,Dir Suprimentos Logistica,Casado,1,0,48.0,48,48,2018-05-22
2022-11,Dir Suprimentos Logistica,Casado,1,0,48.0,48,48,2018-05-22
2022-12,Dir Suprimentos Logistica,Casado,1,0,48.0,48,48,2018-05-22
2022-2,Dir Suprimentos Logistica,Casado,1,0,48.0,48,48,2018-05-22
2022-3,Dir Suprimentos Logistica,Casado,1,0,48.0,48,48,2018-05-22
2022-4,Dir Suprimentos Logistica,Casado,1,0,48.0,48,48,2018-05-22
2022-5,Dir Suprimentos Logistica,Casado,1,0,48.0,48,48,2018-05-22
2022-6,Dir Suprimentos Logistica,Casado,1,0,48.0,48,48,2018-05-22
2022-7,Dir Suprimentos Logistica,Casado,1,0,48.0,48,48,2018-05-22
2022-8,Dir Suprimentos Logistica,Casado,1,0,48.0,48,48,2018-05-22
2022-9,Dir Suprimentos Logistica,Casado,1,0,48.0,48,48,2018-05-22
2021-2,Dir Tecnico Comercial,viuvo,1,0,41.0,41,41,2020-09-21
2021-4,Dir Tecnico Comercial,Solteiro,1,0,41.0,41,41,2020-09-21
2021-4,Dir Tecnico Comercial,Casado,1,0,65.0,65,65,2017-03-01
2022-10,Eletr Distrib Linha Viva Ii,Solteiro,1,0,37.0,37,37,2021-03-11
2022-11,Eletr Distrib Linha Viva Ii,Solteiro,1,0,37.0,37,37,2021-03-11
2022-12,Eletr Distrib Linha Viva Ii,Solteiro,1,0,37.0,37,37,2021-03-11
2022-6,Eletr Distrib Linha Viva Ii,Solteiro,1,0,37.0,37,37,2021-03-11
2022-7,Eletr Distrib Linha Viva Ii,Solteiro,1,0,37.0,37,37,2021-03-11
2022-8,Eletr Distrib Linha Viva Ii,Solteiro,1,0,37.0,37,37,2021-03-11
2022-9,Eletr Distrib Linha Viva Ii,Solteiro,1,0,37.0,37,37,2021-03-11
2021-1,Eletr Distribuicao I,Solteiro,1,0,35.0,46,26,2010-02-08
2021-1,Eletr Distribuicao I,Divorciado,1,0,42.0,42,42,2012-06-04
2021-1,Eletr Distribuicao I,Casado,1,0,39.0,54,29,2007-07-23
2021-10,Eletr Distribuicao I,uniao estavel,1,0,44.0,44,44,2020-09-17
2021-10,Eletr Distribuicao I,Solteiro,1,0,35.0,46,26,2010-02-08
2021-10,Eletr Distribuicao I,Divorciado,1,0,42.0,42,42,2020-09-17
2021-10,Eletr Distribuicao I,Casado,1,0,39.0,54,29,2007-07-23
2021-11,Eletr Distribuicao I,Divorciado,1,0,42.0,42,42,2020-09-17
2021-11,Eletr Distribuicao I,Solteiro,1,0,35.0,46,26,2010-02-08
2021-11,Eletr Distribuicao I,Casado,1,0,39.0,54,29,2007-07-23
2021-11,Eletr Distribuicao I,Uniao estavel,1,0,40.0,40,40,2021-06-17
2021-12,Eletr Distribuicao I,Casado,1,0,39.0,54,29,2007-07-23
2021-12,Eletr Distribuicao I,Uniao estavel,1,0,40.0,40,40,2021-06-17
2021-12,Eletr Distribuicao I,Solteiro,1,0,35.0,46,26,2010-02-08
2021-12,Eletr Distribuicao I,Divorciado,1,0,42.0,42,42,2020-09-17
2021-2,Eletr Distribuicao I,Casado,1,0,39.0,54,29,2007-07-23
2021-2,Eletr Distribuicao I,Divorciado,1,0,42.0,42,42,2012-06-04
2021-2,Eletr Distribuicao I,Solteiro,1,0,35.0,46,26,2010-02-08
2021-3,Eletr Distribuicao I,Casado,1,0,40.0,54,29,2007-07-23
2021-3,Eletr Distribuicao I,Divorciado,1,0,42.0,42,42,2012-06-04
2021-3,Eletr Distribuicao I,Solteiro,1,0,35.0,46,26,2010-02-08
2021-4,Eletr Distribuicao I,Solteiro,1,0,35.0,46,26,2010-02-08
2021-4,Eletr Distribuicao I,Divorciado,1,0,42.0,42,42,2012-06-04
2021-4,Eletr Distribuicao I,Casado,1,0,40.0,54,29,2007-07-23
2021-5,Eletr Distribuicao I,Solteiro,1,0,35.0,46,26,2010-02-08
2021-5,Eletr Distribuicao I,uniao estavel,1,0,44.0,44,44,2020-09-17
2021-5,Eletr Distribuicao I,Divorciado,1,0,42.0,42,42,2012-06-04
2021-5,Eletr Distribuicao I,Casado,1,0,40.0,54,29,2007-07-23
2021-6,Eletr Distribuicao I,Solteiro,1,0,35.0,46,26,2010-02-08
2021-6,Eletr Distribuicao I,uniao estavel,1,0,44.0,44,44,2020-09-17
2021-6,Eletr Distribuicao I,Casado,1,0,40.0,54,29,2007-07-23
2021-6,Eletr Distribuicao I,Divorciado,1,0,42.0,42,42,2012-06-04
2021-7,Eletr Distribuicao I,Solteiro,1,0,35.0,46,26,2010-02-08
2021-7,Eletr Distribuicao I,uniao estavel,1,0,44.0,44,44,2020-09-17
2021-7,Eletr Distribuicao I,Casado,1,0,40.0,54,29,2007-07-23
2021-7,Eletr Distribuicao I,Divorciado,1,0,42.0,42,42,2012-06-04
2021-8,Eletr Distribuicao I,Divorciado,1,0,42.0,42,42,2020-09-17
2021-8,Eletr Distribuicao I,Casado,1,0,39.0,54,29,2007-07-23
2021-8,Eletr Distribuicao I,Solteiro,1,0,35.0,46,26,2010-02-08
2021-8,Eletr Distribuicao I,uniao estavel,1,0,44.0,44,44,2020-09-17
2021-9,Eletr Distribuicao I,Divorciado,1,0,42.0,42,42,2020-09-17
2021-9,Eletr Distribuicao I,Casado,1,0,39.0,54,29,2007-07-23
2021-9,Eletr Distribuicao I,Solteiro,1,0,35.0,46,26,2010-02-08
2021-9,Eletr Distribuicao I,uniao estavel,1,0,44.0,44,44,2020-09-17
2022-1,Eletr Distribuicao I,Solteiro,1,0,35.0,46,26,2010-02-08
2022-1,Eletr Distribuicao I,Uniao estavel,1,0,40.0,40,40,2021-06-17
2022-1,Eletr Distribuicao I,Casado,1,0,39.0,54,29,2007-07-23
2022-1,Eletr Distribuicao I,Divorciado,1,0,42.0,42,42,2020-09-17
2022-10,Eletr Distribuicao I,Solteiro,1,0,34.0,46,26,2010-02-08
2022-10,Eletr Distribuicao I,Casado,1,0,39.0,54,28,2007-07-23
2022-10,Eletr Distribuicao I,Divorciado,1,0,42.0,42,42,2020-09-17
2022-11,Eletr Distribuicao I,Casado,1,0,39.0,54,28,2007-07-23
2022-11,Eletr Distribuicao I,Divorciado,1,0,42.0,42,42,2020-09-17
2022-11,Eletr Distribuicao I,Solteiro,1,0,35.0,46,26,2010-02-08
2022-12,Eletr Distribuicao I,Solteiro,1,0,34.0,46,26,2010-02-08
2022-12,Eletr Distribuicao I,Divorciado,1,0,42.0,42,42,2020-09-17
2022-12,Eletr Distribuicao I,Casado,1,0,39.0,54,28,2007-07-23
2022-2,Eletr Distribuicao I,Casado,1,0,39.0,54,29,2007-07-23
2022-2,Eletr Distribuicao I,Divorciado,1,0,42.0,42,42,2020-09-17
2022-2,Eletr Distribuicao I,Uniao estavel,1,0,40.0,40,40,2021-06-17
2022-2,Eletr Distribuicao I,Solteiro,1,0,35.0,46,26,2010-02-08
2022-3,Eletr Distribuicao I,Casado,1,0,39.0,54,29,2007-07-23
2022-3,Eletr Distribuicao I,Solteiro,1,0,35.0,46,26,2010-02-08
2022-3,Eletr Distribuicao I,Divorciado,1,0,42.0,42,42,2020-09-17
2022-4,Eletr Distribuicao I,Divorciado,1,0,42.0,42,42,2020-09-17
2022-4,Eletr Distribuicao I,Casado,1,0,39.0,54,29,2007-07-23
2022-4,Eletr Distribuicao I,Solteiro,1,0,35.0,46,26,2010-02-08
2022-5,Eletr Distribuicao I,Casado,1,0,39.0,54,29,2007-07-23
2022-5,Eletr Distribuicao I,Solteiro,1,0,34.0,46,26,2010-02-08
2022-5,Eletr Distribuicao I,Divorciado,1,0,42.0,42,42,2020-09-17
2022-6,Eletr Distribuicao I,Casado,1,0,39.0,54,29,2007-07-23
2022-6,Eletr Distribuicao I,Solteiro,1,0,34.0,46,26,2010-02-08
2022-6,Eletr Distribuicao I,Divorciado,1,0,42.0,42,42,2020-09-17
2022-7,Eletr Distribuicao I,Solteiro,1,0,34.0,46,26,2010-02-08
2022-7,Eletr Distribuicao I,Divorciado,1,0,42.0,42,42,2020-09-17
2022-7,Eletr Distribuicao I,Casado,1,0,39.0,54,29,2007-07-23
2022-8,Eletr Distribuicao I,Solteiro,1,0,35.0,46,26,2010-02-08
2022-8,Eletr Distribuicao I,Divorciado,1,0,42.0,42,42,2020-09-17
2022-8,Eletr Distribuicao I,Casado,1,0,39.0,54,29,2007-07-23
2022-9,Eletr Distribuicao I,Solteiro,1,0,34.0,46,26,2010-02-08
2022-9,Eletr Distribuicao I,Casado,1,0,39.0,54,28,2007-07-23
2022-9,Eletr Distribuicao I,Divorciado,1,0,42.0,42,42,2020-09-17
2021-1,Eletr Distribuicao Ii,Solteiro,1,0,41.0,49,32,2005-01-03
2021-1,Eletr Distribuicao Ii,divorciado,1,0,40.0,40,40,2008-06-02
2021-1,Eletr Distribuicao Ii,Casado,1,0,40.0,51,31,2006-06-05
2021-10,Eletr Distribuicao Ii,Solteiro,1,0,41.0,49,32,2005-01-03
2021-10,Eletr Distribuicao Ii,divorciado,1,0,40.0,40,40,2008-06-02
2021-10,Eletr Distribuicao Ii,Casado,1,0,40.0,50,33,2006-06-05
2021-10,Eletr Distribuicao Ii,Divorciado,1,0,42.0,42,42,2012-06-04
2021-11,Eletr Distribuicao Ii,Solteiro,1,0,41.0,49,32,2005-01-03
